SO300755        ,GATELEY (SCOTLAND) LLP                                                                                                  ,            16193050,             2398877,        170,7411  ,EXCHANGE TOWER                                                                                      ,19 CANNING STREET                                                                                   ,EDINBURGH                                                                                           ,MIDLOTHIAN                                                                                          ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 8EH 
SO300744        ,MACLAY MURRAY & SPENS LLP                                                                                               ,            40765000,                NULL,        354,7484  ,1 George Square                                                                                     ,Glasgow                                                                                             ,Lanarkshire                                                                                         ,NULL                                                                                                ,NULL                                                                                                ,GLASGOW             ,LANARKSHIRE         ,G2 1AL  
SO300743        ,GILLESPIE MACANDREW LLP                                                                                                 ,             9583014,                NULL,         93,7484  ,5 ATHOLL CRESCENT                                                                                   ,EDINBURGH                                                                                           ,MIDLOTHIAN                                                                                          ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 8EJ 
SO300635        ,MARK ANDERSON AND PARTNERS LLP                                                                                          ,             2153932,              822154,       NULL,7484  ,5 ALEXANDRA BUILDINGS                                                                               ,LERWICK                                                                                             ,SHETLAND                                                                                            ,NULL                                                                                                ,NULL                                                                                                ,SHETLAND            ,SHETLAND ISLES      ,ZE1 0LL 
SO300614        ,ARGONAUT CAPITAL PARTNERS LLP                                                                                           ,             4993660,             4762442,       NULL,6523  ,4TH FLOOR 115 GEORGE STREET                                                                         ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH2 4JN 
SO300472        ,MORTON FRASER LLP                                                                                                       ,            16862924,                NULL,        224,7411  ,5TH FLOOR QUARTERMILE TWO                                                                           ,2 LISTER SQUARE                                                                                     ,EDINBURGH                                                                                           ,MIDLOTHIAN                                                                                          ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 9GL 
SO300464        ,C R G P ROBERTSON LLP                                                                                                   ,             3348389,                NULL,       NULL,7484  ,HERBERT HOUSE 24 HERBERT STREE                                                                      ,GLASGOW                                                                                             ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,GLASGOW             ,LANARKSHIRE         ,G20 6NB 
SO300441        ,DUNDAS & WILSON CS LLP                                                                                                  ,            30962505,                NULL,         48,7411  ,SALTIRE COURT                                                                                       ,20 CASTLE TERRACE                                                                                   ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH1 2EN 
SO301266        ,CITY PARKING (GLASGOW) LLP                                                                                              ,            13649684,             5483423,        172,9600  ,FLOOR 3, CADOGAN 5                                                                                  ,ANDERSON CENTRE                                                                                     ,GLASGOW                                                                                             ,NULL                                                                                                ,NULL                                                                                                ,GLASGOW             ,LANARKSHIRE         ,G2 7PH  
SO301144        ,DM HALL LLP                                                                                                             ,            13693118,                NULL,        230,7011  ,17 Corstorphine Road                                                                                ,Edinburgh                                                                                           ,Midlothian                                                                                          ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH12 6DD
SO301116        ,NEVIS CAPITAL LLP                                                                                                       ,             6768139,             3233138,         67,7484  ,CADDER HOUSE 160 CLOBER ROAD                                                                        ,MILNGAVIE                                                                                           ,GLASGOW                                                                                             ,NULL                                                                                                ,NULL                                                                                                ,GLASGOW             ,LANARKSHIRE         ,G62 7LW 
SO300999        ,HEXAM CAPITAL PARTNERS LIMITED LIABILITY PARTNERSHIP                                                                    ,             3511263,                NULL,       NULL,6523  ,EDINBURGH QUAY                                                                                      ,133 FOUNTAINBRIDGE                                                                                  ,EDINBURGH                                                                                           ,MIDLOTHIAN                                                                                          ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 9AG 
SO300995        ,MORISONS LLP                                                                                                            ,             6601008,                NULL,         75,7411  ,ERSKINE HOUSE                                                                                       ,68 QUEEN STREET                                                                                     ,EDINBURGH                                                                                           ,LOTHIAN                                                                                             ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH2 4NN 
SO300990        ,CITY BUILDING (GLASGOW) LLP                                                                                             ,        237121000000,         13194000000,       2259,4521  ,350 DARNICK STREET                                                                                  ,GLASGOW                                                                                             ,LANARKSHIRE                                                                                         ,NULL                                                                                                ,NULL                                                                                                ,GLASGOW             ,LANARKSHIRE         ,G21 4BA 
SO300580        ,LOVIE QUARRY & CONCRETE PRODUCTS LIMITED LIABILITY PARTNERSHIP                                                          ,             8358128,             3441623,          5,1421  ,COWBOG                                                                                              ,NEW PITSLIGO                                                                                        ,FRASERBURGH                                                                                         ,ABERDEENSHIRE                                                                                       ,NULL                                                                                                ,FRASERBURGH         ,ABERDEENSHIRE       ,AB43 6PR
SO300895        ,SHEPHERD AND WEDDERBURN LLP                                                                                             ,         35864000000,                NULL,        369,7411  ,5TH FLOOR 1 EXCHANGE CRESCENT                                                                       ,CONFERENCE SQUARE                                                                                   ,EDINBURGH                                                                                           ,LOTHIAN                                                                                             ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 8UL 
SO300513        ,SR FINANCIAL LLP                                                                                                        ,             9695000,            -7396268,          2,6523  ,4TH FLOOR 115 GEORGE STREET                                                                         ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH2 4JN 
SO300483        ,SCOTWORK UK LLP                                                                                                         ,             3044321,             2031818,       NULL,7484  ,7 FORTROSE STREET                                                                                   ,GLASGOW                                                                                             ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,GLASGOW             ,LANARKSHIRE         ,G11 5NU 
SO300405        ,RYDEN LLP                                                                                                               ,            11281976,                NULL,        108,7414  ,46 NORTH CASTLE STREET                                                                              ,EDINBURGH                                                                                           ,MIDLOTHIAN                                                                                          ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH2 3BN 
SO300395        ,INTERNATIONAL PAPER COMMERCE, LLP                                                                                       ,             3386867,             2307614,          4,7484  ,EDINBURGH QUAY                                                                                      ,133 FOUNTAINBRIDGE                                                                                  ,EDINBURGH                                                                                           ,MIDLOTHIAN                                                                                          ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 9AG 
SO300381        ,THORNTONS LAW LLP                                                                                                       ,            14382439,                NULL,        230,7484  ,WHITEHALL HOUSE                                                                                     ,33 YEAMAN SHORE                                                                                     ,DUNDEE                                                                                              ,NULL                                                                                                ,NULL                                                                                                ,DUNDEE              ,ANGUS               ,DD1 4BJ 
SL008375        ,WOODLANDS 1 (SCOTLAND) LP                                                                                               ,             3145415,                NULL,       NULL,7011  ,50 LOTHIAN ROAD                                                                                     ,FESTIVAL SQUARE                                                                                     ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 9WJ 
SL007703        ,FIM SUSTAINABLE TIMBER AND ENERGY LP                                                                                    ,             4697004,                NULL,       NULL,7484  ,15 ATHOLL CRESCENT                                                                                  ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 8HA 
SL007528        ,MP SPIRE NO.1 LIMITED PARTNERSHIP                                                                                       ,             6659912,             6659912,          0,6523  ,EDINBURGH QUAY                                                                                      ,133 FOUNTAINBRIDGE                                                                                  ,EDINBURGH                                                                                           ,MIDLOTHIAN                                                                                          ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 9AG 
SL006710        ,ALUCI LP                                                                                                                ,             2358208,                NULL,       NULL,6523  ,PRINCES EXCHANGE 1                                                                                  ,EARL GREY STREET                                                                                    ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 9EE 
SL006709        ,MARIANAS TRENCH LP                                                                                                      ,             4787837,                NULL,       NULL,0     ,PRINCES EXCHANGE 1                                                                                  ,EARL GREY STREET                                                                                    ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 9EE 
SL006597        ,FIM FOREST FUND I LP                                                                                                    ,             5175505,                NULL,       NULL,7484  ,15 ATHOLL CRESCENT                                                                                  ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 8HA 
SL005808        ,PRESTBURY GENERAL PARTNER LP                                                                                            ,             5285000,                NULL,       NULL,7484  ,JOHNSTONE HOUSE                                                                                     ,52 54 ROSE STREET                                                                                   ,ABERDEEN                                                                                            ,NULL                                                                                                ,NULL                                                                                                ,ABERDEEN            ,ABERDEENSHIRE       ,AB10 1UD
SL005793        ,THE CHARDON HOTEL GROWTH FUND LIMITED PARTNERSHIP                                                                       ,             2173651,             1573471,       NULL,7484  ,THE CA'D'ORO                                                                                        ,45 GORDON STREET                                                                                    ,GLASGOW                                                                                             ,NULL                                                                                                ,NULL                                                                                                ,GLASGOW             ,LANARKSHIRE         ,G1 3PE  
SL005576        ,ALLIANCE TRUST REAL ESTATE PARTNERS                                                                                     ,             4098447,                NULL,       NULL,7011  ,MEADOW HOUSE                                                                                        ,64 REFORM STREET                                                                                    ,DUNDEE                                                                                              ,NULL                                                                                                ,NULL                                                                                                ,DUNDEE              ,ANGUS               ,DD1 1TJ 
SL005888        ,RUTLAND II GP L.P.                                                                                                      ,             3719000,                NULL,       NULL,6523  ,50 LOTHIAN ROAD                                                                                     ,FESTIVAL SQUARE                                                                                     ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 9WJ 
SL005240        ,THE DUNDAS COMMERCIAL PROPERTY FUND II                                                                                  ,             2044889,                NULL,       NULL,7020  ,DUNDAS HOUSE                                                                                        ,WESTFIELD PARK                                                                                      ,ESKBANK                                                                                             ,EDINBURGH                                                                                           ,NULL                                                                                                ,DALKEITH            ,MIDLOTHIAN          ,EH22 3FB
SL005069        ,GRAY EAGLE SP                                                                                                           ,             4544041,                NULL,       NULL,6523  ,66 QUEEN STREET                                                                                     ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH2 4NE 
SL004744        ,ENLIGHTENMENT PARTNERS                                                                                                  ,             5753000,                NULL,       NULL,6523  ,PRINCES EXCHANGE                                                                                    ,1 EARL GREY STREET                                                                                  ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 9EE 
SL004672        ,THE ADAM & COMPANY PROPERTY PARTNERSHIP                                                                                 ,            27197877,             6248720,       NULL,9600  ,22 CHARLOTTE SQUARE                                                                                 ,EDINBURGH                                                                                           ,GWYNEDDHROPSHIRE                                                                                    ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH2 4DF 
SL004650        ,SPACE & ASSOCIATES LP                                                                                                   ,             2827280,                NULL,       NULL,6523  ,PRINCES EXCHANGE                                                                                    ,1 EARL GREY STREET                                                                                  ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 9EE 
SL005173        ,ACTIVE RETAIL ROOKERY FUND                                                                                              ,             2319167,                NULL,       NULL,7484  ,17 RUTLAND STREET                                                                                   ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,NULL    
SL003784        ,BULLTICK CAPITAL MARKETS                                                                                                ,            63911706,                NULL,       NULL,6523  ,SALTIRE COURT                                                                                       ,20 CASTLE TERRACE                                                                                   ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH1 2EF 
SL003554        ,TUSCANY INTERTRADE (UK)                                                                                                 ,           574814748,                NULL,       NULL,0     ,24 GREAT KING STREET                                                                                ,EDINBURGH                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH3 6QN 
SL003497        ,BALGAIRN FARMS                                                                                                          ,           251131000,            26661000,       6181,0     ,BALGAIRN                                                                                            ,NEWTON OF GAIRN AND DALBEGGIE                                                                       ,BALLATER                                                                                            ,NULL                                                                                                ,NULL                                                                                                ,BALLATER            ,ABERDEENSHIRE       ,NULL    
SF001034        ,MACTEC DEVELOPMENT CORPORATION                                                                                          ,            19367000,            11608000,       NULL,0     ,1105 LAKEWOOD PARKWAY                                                                               ,STE  300                                                                                            ,ALPHARETTA                                                                                          ,GEORGIA                                                                                             ,NULL                                                                                                ,NULL                ,NULL                ,30 009  
SF001033        ,MERCURI URVAL AS                                                                                                        ,            50299154,            60182537,         32,0     ,HOFFSVEIEN ID POSTBOKS 200                                                                          ,SKOYEN                                                                                              ,OSLO                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,0213    
SF001032        ,NAGOR                                                                                                                   ,             8847719,                NULL,       NULL,5146  ,8 MOUNT PLEASANT                                                                                    ,DOUGLAS                                                                                             ,ISLE OF MAN                                                                                         ,NULL                                                                                                ,NULL                                                                                                ,ISLE OF MAN         ,I O M               ,IM1 2PM 
SF001022        ,ELPIDA MEMORY (EUROPE) SARL                                                                                             ,           253593584,                NULL,       NULL,7484  ,38 BIS AVENUE EUGENE-LANCE                                                                          ,GRAND LANCY                                                                                         ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,1212    
SF001021        ,BAM RAIL BV                                                                                                             ,           211098000,                NULL,       NULL,0     ,BRANCH REGISTRATION                                                                                 ,REFER TO PARENT REGISTRY                                                                            ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF001017        ,A100 ROW, INC.,                                                                                                         ,             7758052,                NULL,       NULL,0     ,2711 CENTREVILLE ROAD                                                                               ,SUITE 400                                                                                           ,WILMINGTON                                                                                          ,DELAWARE                                                                                            ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF001008        ,ANDRITZ HYDRO GMBH                                                                                                      ,            77245580,                NULL,       NULL,0     ,NO 1 ESCHER WYSS WEG                                                                                ,RAVENSBURG                                                                                          ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,88 212  
SF001007        ,INTEGRATED DNA TECHNOLOGIES                                                                                             ,            13597935,                NULL,       NULL,0     ,INTERLEUVENLAAN 12A                                                                                 ,3001 LEUVEN                                                                                         ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF001002        ,PRUDENTIAL PROCESS MANAGEMENT SERVICES INDIA PRIVATE LIMITED                                                            ,           842894456,                NULL,       NULL,7484  ,PRUDENTIAL HOUSE, CENTRAL AVEN                                                                      ,HIRANANDANI BUSINESS PARK                                                                           ,POWAI                                                                                               ,MUMBAI  INDIA                                                                                       ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000984        ,CELLARTIS AB                                                                                                            ,            34655431,                NULL,         51,7484  ,20 ARVID WALLGRENS BACKE                                                                            ,413 46 GOTEBORG                                                                                     ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000976        ,TUBAU, A.S.                                                                                                             ,          1199219000,                   0,        438,0     ,HRADSKA 3G                                                                                          ,BRATISLAVA 82107                                                                                    ,SLOVAK REPUBLIC                                                                                     ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000975        ,TALISMAN RESOURCES (JPDA 06-105) PTY LIMITED                                                                            ,           114947000,            56933000,       NULL,1120  ,LEVEL 18, CENTRAL PARK                                                                              ,152 158 ST  GEORGE S TERRACE                                                                        ,PERTH                                                                                               ,WA                                                                                                  ,NULL                                                                                                ,PERTH               ,PERTHSHIRE          ,6000    
SF000906        ,STRAKAN INTERNATIONAL LIMITED                                                                                           ,            59265000,            29129000,         18,5146  ,THE PENTHOUSE, WASHINGTON MALL                                                                      ,CHURCH STREET                                                                                       ,HAMILTON HM11                                                                                       ,BERMUDA                                                                                             ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000901        ,KARRIE INDUSTRIAL CO. LTD.                                                                                              ,          3592741000,           381387000,       NULL,7415  ,KARRIE INDUSTRIAL CO. LTD.                                                                          ,C O GEOLOGISTICS LTD  BURNBRAE                                                                      ,DRIVE  LINWOOD INDUSTRIAL ESTA                                                                      ,LINWOOD  RENFREWSHIRE                                                                               ,NULL                                                                                                ,PAISLEY             ,RENFREWSHIRE        ,PA3 3BW 
SF000883        ,E-DRILL S.A.R.L.                                                                                                        ,             5064370,             3269165,       NULL,0     ,12, Z.A. BORDEBASSE                                                                                 ,31800 SAINT GAUDENS                                                                                 ,FRANCE                                                                                              ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000879        ,HELI-ONE (NORWAY) AS                                                                                                    ,           968270000,                NULL,        477,0     ,STAVANGER LUFTHAVN SOLA                                                                             ,4050 SOLA                                                                                           ,1124 SOLA                                                                                           ,NORWAY                                                                                              ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000875        ,HITACHI KOKUSAI ELECTRIC EUROPE GMBH                                                                                    ,            18733760,             6474825,       NULL,0     ,STRASSE 445444                                                                                      ,BERLIN                                                                                              ,GERMANY                                                                                             ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000872        ,ROGERS & REES LIMITED                                                                                                   ,             4521675,              725194,       NULL,7484  ,6TH FLOOR VICTORY HOUSE                                                                             ,PROSPECT HILL                                                                                       ,DOUGLAS                                                                                             ,ISLE OF MAN                                                                                         ,NULL                                                                                                ,ISLE OF MAN         ,I O M               ,IM1     
SF000871        ,HERITAGE INSURANCE BROKERS PRIVATE LIMITED                                                                              ,            25324947,                NULL,       NULL,6603  ,3 NETAJI                                                                                            ,SUBHAS ROAD                                                                                         ,KOLKATA 700001                                                                                      ,INDIA                                                                                               ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000870        ,CONTINENTAL OILFIELD SUPPLY INTERNATIONAL (U.K.) L.L.C.                                                                 ,             3060548,              587825,       NULL,1120  ,1209 ORANGE STREET                                                                                  ,WILMINGTON                                                                                          ,DELAWARE                                                                                            ,U S A                                                                                               ,NULL                                                                                                ,NULL                ,NULL                ,19 801  
SF000866        ,SUBSEA 7 BV                                                                                                             ,          2187354000,                NULL,       3918,0     ,WEENA 327                                                                                           ,ROTTERDAM                                                                                           ,3013 AL                                                                                             ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000860        ,MARUHO KABUSHIKI KAISHA                                                                                                 ,         31909345000,         19949648000,       NULL,0     ,1-5-22 NAKATSU                                                                                      ,KITA KU OSAKA                                                                                       ,JAPAN                                                                                               ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000775        ,SAMSUNG HEAVY INDUSTRIES CO., LTD.                                                                                      ,          2844761000,           525030000,       NULL,0     ,890-25 DAECHI-DONG                                                                                  ,KANGNAM GU                                                                                          ,SEOUL                                                                                               ,KOREA                                                                                               ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000772        ,ENPRIMA ENGINEERING OY                                                                                                  ,           150565000,                NULL,        537,0     ,POB 61                                                                                              ,FIN   01601                                                                                         ,VANTAA                                                                                              ,FINLAND                                                                                             ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000765        ,NIDEC ELECTRONICS GMBH                                                                                                  ,            49892353,             5629731,       NULL,0     ,DOUGLAS TAYLOR                                                                                      ,KINTYRE HOUSE                                                                                       ,209 WEST GEORGE STREET                                                                              ,GLASGOW                                                                                             ,NULL                                                                                                ,GLASGOW             ,LANARKSHIRE         ,G2 2LW  
SF000760        ,MONBERG & THORSEN A/S                                                                                                   ,          3613696000,           148728000,       4430,7415  ,OSLO PLADS 14                                                                                       ,DK 2100                                                                                             ,COPENHAGEN 0                                                                                        ,DENMARK                                                                                             ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000759        ,SPECTRUM SIGNAL PROCESSING INC.                                                                                         ,            19628000,            11090000,         90,0     ,ONE SPECTRUM COURT                                                                                  ,2700 PRODUCTION WAY  SUITE 200                                                                      ,BARNABY  BRITISH COLUMBIA                                                                           ,V5A 4X1  CANADA                                                                                     ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000753        ,WOODWARD INTERNATIONAL, INC.                                                                                            ,            21271674,             7014330,       NULL,0     ,2711 CENTERVILLE ROAD                                                                               ,SUITE 400                                                                                           ,WILMINGTON                                                                                          ,DELAWARE                                                                                            ,NULL                                                                                                ,NULL                ,NULL                ,1980    
SF000752        ,NANOMETRICS, INC.                                                                                                       ,            47584000,            24229000,       NULL,0     ,310 DEGUIGNE DRIVE                                                                                  ,SUNNYVALE                                                                                           ,CALIFORNIA                                                                                          ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,94 086  
SF000751        ,ATS PRODUCTS, INC.                                                                                                      ,            18298876,             7559004,       NULL,0     ,1430 POTRERO AVENUE                                                                                 ,RICHMOND                                                                                            ,CALIFORNIA 94804                                                                                    ,USA                                                                                                 ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000747        ,PRINCE CASTLE, INC.                                                                                                     ,            64372000,            21744000,       NULL,0     ,355 EAST KEHOE BLVD.                                                                                ,CAROL STREAM                                                                                        ,ILLINOIS 60188                                                                                      ,USA                                                                                                 ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000746        ,U.S. PRINT                                                                                                              ,            30515203,            10114428,       NULL,0     ,9100 BRENTWOOD BOULEVARD                                                                            ,BRENTWOOD                                                                                           ,CALIFORNIA                                                                                          ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,9451    
SF000741        ,SCS SHIPPING CORPORATION                                                                                                ,            10189000,             5285000,       NULL,0     ,80 BROAD STREET                                                                                     ,MONROVIA                                                                                            ,LIBERIA                                                                                             ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000733        ,PROSAFE DRILLING SERVIUCES AS                                                                                           ,          1252064000,                NULL,       NULL,0     ,SANDSLIMARKA 185                                                                                    ,5049 SANDSLI                                                                                        ,BERGEN                                                                                              ,NORWAY                                                                                              ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000722        ,KERR-MCGEE U.K. ENERGY CORPORATION                                                                                      ,            33000000,            -4000000,       NULL,0     ,BRANCH REGISTRATION                                                                                 ,REFER TO PARENT REGISTRY                                                                            ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000712        ,REEDHYCALOG UK LIMITED                                                                                                  ,           137444000,            62067000,        338,1120  ,GREGOR RITCHIE                                                                                      ,STONEDALE ROAD                                                                                      ,OLDENDS LANE INDUSTRIAL ESTATE                                                                      ,STONEHOUSE  GLOS                                                                                    ,NULL                                                                                                ,STONEHOUSE          ,GLOUCESTERSHIRE     ,NULL    
SF000708        ,ACE CHEMICALS LIMITED                                                                                                   ,             7297074,             3250034,         57,5155  ,BROOMHOUSES 2 INDUSTRIAL ESTAT                                                                      ,OLD GLASGOW ROAD                                                                                    ,LOCKERBIE                                                                                           ,DUMFRIES AND GALLOWAY                                                                               ,NULL                                                                                                ,LOCKERBIE           ,DUMFRIESSHIRE       ,DG11    
SF000706        ,TRANSOCEAN OFFSHORE (NORTH SEA) LTD.                                                                                    ,           944964000,                NULL,       NULL,0     ,70 HARBOUR DRIVE, 4TH FLOOR                                                                         ,GRAND CAYMAN                                                                                        ,KY1                                                                                                 ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,1003    
SF000704        ,MANITOWOC FP, INC.                                                                                                      ,           873272000,           235734000,       NULL,0     ,JAMES DOHERTY                                                                                       ,31 CARRON PLACE  KELVIN IND ES                                                                      ,EAST KILBRIDE                                                                                       ,GLASGOW                                                                                             ,NULL                                                                                                ,GLASGOW             ,LANARKSHIRE         ,G75 0YL 
SF000699        ,BLACKBAUD INC                                                                                                           ,            83616612,             1106739,       NULL,0     ,2000 DANIEL ISLAND DRIVE                                                                            ,CHARLESTON                                                                                          ,SOUTH CAROLINA 29492                                                                                ,USA                                                                                                 ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000698        ,ANDO EUROPE B.V.                                                                                                        ,            28069034,             2332953,         21,0     ,DALSTEINDREEF 57                                                                                    ,1112 XC DIEMEN                                                                                      ,THE NETHERLANDS                                                                                     ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000695        ,CUPA PIZARRAS S.A.                                                                                                      ,         12027033000,          1696876000,         28,0     ,LA MEDUA S/A                                                                                        ,32330 SOBRADELO DE VALDEORAS                                                                        ,ORENSE                                                                                              ,SPAIN                                                                                               ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000694        ,HARTMARX EUROPE                                                                                                         ,           718135000,           174132000,       NULL,0     ,101 NORTH WACKER DRIVE                                                                              ,CHICAGO                                                                                             ,ILLINOIS                                                                                            ,USA                                                                                                 ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000693        ,PET PROCESSORS UK L.L.C.                                                                                                ,             2974038,              863827,         20,7484  ,1750 SOUTH LANE STE 1                                                                               ,MANDEVILLE                                                                                          ,LOUISIANA                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,70 471  
SF000692        ,DAW TECHNOLOGIES INC.                                                                                                   ,            53078000,             1855000,       NULL,0     ,2700 SOUTH 900 WEST                                                                                 ,SALT LAKE CITY                                                                                      ,UTAH 84119                                                                                          ,USA                                                                                                 ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000685        ,TOKYO SEIMITSU EUROPE GMBH                                                                                              ,            18985009,             3759337,         42,0     ,C/O JOHN HEANEY                                                                                     ,FAIRBURN ROAD  HOWDEN WEST                                                                          ,LIVINGSTON                                                                                          ,WEST LOTHIAN                                                                                        ,NULL                                                                                                ,LIVINGSTON          ,WEST LOTHIAN        ,EH54 5DR
SF000682        ,BENTEC GMBH                                                                                                             ,            34500000,            13154000,        276,0     ,BRANCH REGISTRATION                                                                                 ,REFER TO PARENT REGISTRY                                                                            ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,NULL                ,NULL                ,NULL    
SF000681        ,R.J. MAXWELL & SON LIMITED                                                                                              ,            49674421,            10949120,        348,0     ,LAURENCE W FRASER                                                                                   ,MACROBERTS                                                                                          ,152 BATH STREET                                                                                     ,GLASGOW                                                                                             ,NULL                                                                                                ,GLASGOW             ,LANARKSHIRE         ,G2 4TB  
SF000678        ,TIDELINE INTERNATIONAL COMPANY                                                                                          ,            10938636,              628238,       NULL,0     ,ANDREW MICHAEL BRANDER                                                                              ,37 QUEEN STREET                                                                                     ,EDINBURH                                                                                            ,NULL                                                                                                ,NULL                                                                                                ,EDINBURGH           ,MIDLOTHIAN          ,EH2 1JX 
SF000677        ,TOPCUT MEAT COMPANY LIMITED                                                                                             ,             6472583,               92702,         25,0     ,MISS GLYNIS MILLAR                                                                                  ,79 OBREE AVENUE                                                                                     ,PRESTWICK                                                                                           ,AYRSHIRE                                                                                            ,NULL                                                                                                ,PRESTWICK           ,AYRSHIRE            ,KA9 2NQ 
