07060030        ,TI FLUID SYSTEMS LIMITED                                                                                                ,       2515300000000,        475400000000,      20010,7484  ,4650 KINGSGATE CASCADE WAY                                                                          ,OXFORD BUSINESS PARK SOUTH                                                                          ,OXFORD                                                                                              ,OXFORDSHIRE                                                                                         ,NULL                                                                                                ,OXFORD              ,OXFORDSHIRE         ,OX4 2SU 
07059991        ,STANLEY BLACK & DECKER UK LIMITED                                                                                       ,           167263000,            41476000,        287,7484  ,210 BATH ROAD                                                                                       ,SLOUGH                                                                                              ,BERKSHIRE                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,SLOUGH              ,BERKSHIRE           ,SL1 3YD 
07059925        ,CONTRACTOR CONNECTION (REPAIRNET) UK LIMITED                                                                            ,             6139965,              903091,          0,6720  ,NEW LONDON HOUSE/6                                                                                  ,LONDON STREET                                                                                       ,LONDON                                                                                              ,NULL                                                                                                ,NULL                                                                                                ,LONDON              ,NULL                ,EC3R 7LP
07059696        ,LINK FINANCIAL OUTSOURCING LIMITED                                                                                      ,            15449000,            15405000,        215,7484  ,CAMELFORD HOUSE                                                                                     ,89 ALBERT EMBANKMENT                                                                                ,LONDON                                                                                              ,NULL                                                                                                ,NULL                                                                                                ,LONDON              ,NULL                ,SE1 7TP 
07059665        ,EOS INTERIORS LIMITED                                                                                                   ,             2339830,              512293,       NULL,7484  ,42 LYTTON ROAD                                                                                      ,BARNET                                                                                              ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,BARNET              ,HERTFORDSHIRE       ,EN5 5BY 
07059597        ,MANOR HOLDCO LIMITED                                                                                                    ,            29443000,           -26183000,        168,9262  ,MARUSSIA TECHNICAL CENTRE                                                                           ,OVERTHORPE ROAD                                                                                     ,BANBURY                                                                                             ,OXFORDSHIRE                                                                                         ,NULL                                                                                                ,BANBURY             ,OXFORDSHIRE         ,OX16 4PN
07059256        ,MOTAN COLORTRONIC LIMITED                                                                                               ,             7353353,                NULL,         24,4534  ,MATILDA HOUSE CARRWOOD ROAD                                                                         ,CHESTERFIELD                                                                                        ,DERBYSHIRE                                                                                          ,NULL                                                                                                ,NULL                                                                                                ,CHESTERFIELD        ,DERBYSHIRE          ,S41 9QB 
07058325        ,HADEN LOWE LIMITED                                                                                                      ,             3054013,             1266642,       NULL,5170  ,1ST FLOOR PORTMAN BUILDINGS                                                                         ,BULWARK BUSINESS EST                                                                                ,CHEPSTOW                                                                                            ,NULL                                                                                                ,NULL                                                                                                ,CHEPSTOW            ,GWENT               ,NP16 5QZ
07058678        ,ACQUIS INSURANCE MANAGEMENT LIMITED                                                                                     ,             2671349,                NULL,       NULL,6603  ,INTEGRA HOUSE VAUGHAN COURT                                                                         ,CELTIC SPRINGS BUINESS PARK                                                                         ,NEWPORT                                                                                             ,GWENT                                                                                               ,NULL                                                                                                ,NEWPORT             ,GWENT               ,NP10 8BD
07058671        ,MEDICIA LTD                                                                                                             ,             2343923,              118293,       NULL,5146  ,UNIT 25 VALE INDUSTRIAL PARK                                                                        ,170 ROWAN ROAD                                                                                      ,STREATHAM                                                                                           ,LONDON                                                                                              ,NULL                                                                                                ,LONDON              ,NULL                ,SW16 5BN
07058667        ,L C & M HOLDINGS LIMITED                                                                                                ,             8576774,             3639296,         77,7134  ,BAY 18 BEEVOR STREET                                                                                ,LINCOLN                                                                                             ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,LINCOLN             ,LINCOLNSHIRE        ,LN6 7DN 
07058611        ,MULL TOPCO LIMITED                                                                                                      ,            37607000,            30225000,       NULL,7484  ,HENGIST HOUSE OAD STREET                                                                            ,BORDEN                                                                                              ,SITTINGBOURNE                                                                                       ,KENT                                                                                                ,NULL                                                                                                ,SITTINGBOURNE       ,KENT                ,ME9 8LT 
07058084        ,ACE CULTURAL TOURS LIMITED                                                                                              ,             5409931,              924140,       NULL,6330  ,SALISBURY HOUSE                                                                                     ,STATION ROAD                                                                                        ,CAMBRIDGE                                                                                           ,NULL                                                                                                ,NULL                                                                                                ,CAMBRIDGE           ,CAMBRIDGESHIRE      ,CB1 2LA 
07057634        ,NAC AGENCY LIMITED                                                                                                      ,             3153379,              152740,        327,7484  ,BUSINESS & INNOVATION CENTRE                                                                        ,WEAR AND SWAN SUITES                                                                                ,SUNDERLAND                                                                                          ,TYNE AND WEAR                                                                                       ,NULL                                                                                                ,SUNDERLAND          ,TYNE AND WEAR       ,SR5     
